;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
25;robust;umap;4;5;{'n_clusters': 5, 'linkage': 'complete', 'metric': 'euclidean'};"[[ 9.342719    0.56335455  8.607629   10.864846  ]
 [ 9.195909    0.498723   12.646625    8.195397  ]
 [ 4.656294    0.5587899  10.677597    6.9384136 ]
 [ 7.663052   -0.5835288  10.611423    8.860259  ]
 [ 6.2920713  -0.32928613  7.5674415  12.340374  ]]";0.5917021802989372;0.5917021802989372
26;robust;umap;5;7;{'n_clusters': 7, 'linkage': 'average', 'metric': 'euclidean'};"[[11.044314    1.4867088   7.062689    9.768502    4.8299384 ]
 [10.033249    1.0137463  11.530505   10.151162    6.122072  ]
 [ 5.621815    0.70506674 10.618374    8.685464    5.098084  ]
 [ 9.041368   -0.12049499  6.392303   10.600094    2.8749259 ]
 [ 9.021992    0.18939655  9.420603    9.071281    4.8706865 ]
 [ 8.873235    2.6412375  11.271161    8.902269    4.998581  ]
 [11.258587    1.4582876  10.046812   11.205817    5.5577583 ]]";0.5597766268090066;0.5597766268090066
27;robust;umap;6;4;{'n_clusters': 4, 'linkage': 'average', 'metric': 'cosine'};"[[ 9.011717   0.6915771 12.332954   7.787913   5.7553177  1.57222  ]
 [10.211091   1.0768759  8.448304   7.3860917  6.9333205  2.0657353]
 [ 8.450575   1.5664251  5.52815   10.228991   6.719901   1.6020613]
 [ 6.368356  -0.9503923 11.3594265  6.5339794  4.1115165  3.8033338]]";0.6038939750233252;0.6038939750233252
28;robust;umap;7;4;{'n_clusters': 4, 'linkage': 'single', 'metric': 'manhattan'};"[[ 8.629458    0.10280508 10.038899   11.0837555   2.7549753   4.127081
   0.9521772 ]
 [10.595872    0.45549127 10.360079    8.647311    5.8339653   3.3284862
   1.9576238 ]
 [ 5.5601096  -0.456223    9.503911    9.410917    3.0584702   2.6388426
   2.4197571 ]
 [10.5009575   1.859215   10.348923    9.497397    6.8194385   1.7244079
   4.205196  ]]";0.6034438288116584;0.6034438288116584
29;robust;umap;8;6;{'n_clusters': 6, 'linkage': 'complete', 'metric': 'manhattan'};"[[10.080357    1.9689485   7.932408    9.172617    4.7069077   2.2671065
   7.7491326   5.2016892 ]
 [ 6.2170095  -0.85871065 10.537998    8.126687    6.244818    3.7244666
   7.6064277   3.2079883 ]
 [ 9.991406   -1.4892181  10.821942   10.306796    4.5111      3.769419
   8.02165     3.0145397 ]
 [ 9.023827   -0.611222    9.475419    8.579784    4.941826    2.650579
   8.136873    4.077968  ]
 [ 9.176187    1.377754    7.7453766   8.786446    2.5944254   1.3815157
   9.601524    5.9391503 ]
 [ 8.651384    0.46347982 10.709435    9.925119    3.8342268   3.9896317
   8.981618    2.3591437 ]]";0.5577993104946785;0.5577993104946785
30;robust;umap;9;7;{'n_clusters': 7, 'linkage': 'average', 'metric': 'cosine'};"[[ 1.0556028e+01  1.3631592e+00  8.6680737e+00  8.3530598e+00
   4.1947460e+00  3.2574089e+00  7.2626123e+00  4.1645064e+00
   5.8028855e+00]
 [ 1.0224031e+01  1.5170176e-01  9.0070896e+00  1.0576976e+01
   6.1579971e+00  1.5340607e+00  5.2007270e+00  1.7370977e+00
   3.9387255e+00]
 [ 8.9983549e+00 -4.1267341e-03  8.9737482e+00  8.7941866e+00
   5.2965798e+00  1.9964864e+00  6.3986554e+00  3.0548017e+00
   4.1244807e+00]
 [ 9.3274059e+00  1.6387304e+00  8.8817873e+00  9.6206837e+00
   7.1624603e+00  2.8873899e+00  6.2032537e+00  1.0161972e+00
   4.4420538e+00]
 [ 1.0128067e+01 -2.5579247e-01  9.1470833e+00  8.0265799e+00
   5.4363971e+00  3.8830261e+00  8.6402321e+00  3.9871335e+00
   7.8954902e+00]
 [ 6.9242339e+00  8.1954402e-01  9.9982367e+00  8.9416666e+00
   6.0144687e+00  1.7808527e+00  7.4788132e+00  2.1489911e+00
   2.0612407e+00]
 [ 1.1392365e+01  1.1051117e+00  9.0034370e+00  1.0385809e+01
   5.0673790e+00  2.0122368e+00  5.6388121e+00  2.6692514e+00
   4.6974373e+00]]";0.5726833231031525;0.5726833231031525
31;robust;umap;10;6;{'n_clusters': 6, 'linkage': 'average', 'metric': 'cosine'};"[[10.693462    2.2240365   8.736384    8.284364    3.6184428   2.130949
   8.110256    4.6024146   5.070256    5.6310325 ]
 [10.768443    0.0917221  10.870059    7.321071    3.4930716   4.0318313
   8.743052    1.7494936   3.4504237   6.2185707 ]
 [ 6.8573966  -0.85680526 10.135992    7.0001507   3.1963036   3.3513317
   8.198871    1.5740201   4.309203    7.3076587 ]
 [ 9.694046    0.87449527  7.7232647   9.093967    2.8178616   1.8610654
   9.948922    4.63488     5.303362    5.4201064 ]
 [ 9.770351    0.11159513  9.961092    7.1555376   4.0626316   2.8869643
   8.0993185   3.180419    5.0244927   6.872584  ]
 [ 9.196146    1.6336435   9.770415    7.1778297   4.0149026   4.6379
   8.832168    1.8893493   2.7401137   6.079773  ]]";0.5856735201967173;0.5856735201967173
32;robust;umap;11;6;{'n_clusters': 6, 'linkage': 'average', 'metric': 'manhattan'};"[[10.604314    1.1930462   8.573491    8.153728    4.6665397   5.926719
   8.385776    5.2124777   4.6024313   4.099531    5.859491  ]
 [10.535183    0.5180784  10.379895    8.59385     5.631632    8.171479
   7.62213     7.9663167   6.847374    4.683177    7.163995  ]
 [ 9.284823    2.1564536   9.435086    7.9201584   5.1788683   7.4611163
   7.0258937   7.8853517   7.1009      4.9442244   6.7401037 ]
 [ 6.6132298   0.49647278  9.838405    8.207154    5.2529073   9.325797
   6.8302975   7.0858145   5.700805    5.064132    5.6755185 ]
 [ 9.546568    0.11958942  9.387511    8.116037    5.579803    7.8721
   7.5627146   6.3291097   5.4122834   5.021617    6.13303   ]
 [ 9.551846    0.8532898   7.059089    9.079173    5.6315446   6.949693
   8.741869    5.256852    5.5559955   2.284506    4.9707584 ]]";0.5889895112260628;0.5889895112260628
33;robust;umap;12;5;{'n_clusters': 5, 'linkage': 'ward', 'metric': 'euclidean'};"[[ 9.9578085  1.9870739  8.512272   7.833738   6.2574725  3.3545213
   7.667886   4.594344   6.615661   6.2587748  2.9773748  3.445748 ]
 [ 9.455804   1.8162061 10.214655  10.098662   4.077669   3.3544111
   6.057362   5.333333   6.76573    5.1593103  5.8393254  2.124875 ]
 [ 6.230237   0.6203103  9.137381   7.7064753  4.3104067  3.2014678
   5.6513424  4.976294   5.6309333  6.320487   5.79686    2.8144011]
 [ 9.087262   0.885345   9.167353   8.585181   5.1369076  3.169461
   6.4738965  5.46287    6.019694   6.216385   4.7890224  2.4826312]
 [ 8.393026   2.7632468  9.552102   9.9201145  4.816155   3.5388339
   7.169966   4.172175   5.695571   5.6988864  6.2300777  2.587208 ]]";0.6116440786801851;0.6116440786801851
34;robust;umap;13;4;{'n_clusters': 4, 'linkage': 'single', 'metric': 'cosine'};"[[ 9.044593   -0.19129018  8.058382    9.317147    5.7900796   2.8640213
   2.3642063   3.9577796   5.3417115   7.424261    5.1004825   4.8683968
   2.2950892 ]
 [ 5.6123533   0.27555197  8.904119    7.811818    4.032777    2.9941285
   2.1213255   3.4534605   4.7303724   7.94359     4.8613315   4.300897
   3.2553163 ]
 [ 9.990597    1.7268106   7.579946    7.873728    5.563965    4.608146
   1.5341296   5.6708293   4.492266    5.3110948   3.3567238   5.8032722
   2.299167  ]
 [ 8.561976    1.741468    6.2450294   8.654842    4.8110933   4.5890822
  -0.02082125  6.770186    3.2461448   5.8436546   2.0357485   5.284945
   3.1456158 ]]";0.5867416986188655;0.5867416986188655
35;robust;umap;14;8;{'n_clusters': 8, 'linkage': 'average', 'metric': 'manhattan'};"[[10.477413    0.7848957   7.915116    8.524471    6.459383    3.1834536
   7.9200287   4.52382     5.7270045   5.0170345   4.030206    3.4518037
   2.4781237   7.208349  ]
 [ 8.7601     -0.85329276  9.029931    9.639629    4.287997    2.2310672
   7.3994064   4.4276137   4.998337    5.717726    3.5236597   2.6282132
   5.136022    5.6511006 ]
 [ 7.9143944   0.74269277  8.86877     9.238849    4.0550857   2.5350652
   7.20682     3.1729257   4.7578497   5.334417    3.8400776   3.0125604
   4.166101    5.7764163 ]
 [ 8.741065   -0.4621696   9.395476    8.324625    5.1967745   2.51981
   8.021483    4.9279957   5.101735    5.8510056   4.0249095   3.5928493
   3.306133    6.2835298 ]
 [ 8.98987     2.249381    8.47684     7.9353504   5.424506    3.4076726
   7.4224005   3.7573767   5.724453    5.02648     4.2114472   3.6144745
   2.6082604   6.4594917 ]
 [10.025925    1.2860479   6.45615     9.130237    6.5032682   2.559747
   8.250229    4.5388174   5.792171    4.840688    4.11477     3.4452207
  -0.06662728  7.1873493 ]
 [ 6.054976   -0.17671466 10.082656    7.6936984   4.2495003   1.3531623
   8.052053    4.001053    4.339482    6.4092817   4.0748787   4.8224792
   3.4986992   6.3738265 ]
 [10.169423   -0.77030015  8.275812    9.923164    5.390732    2.5424685
   7.7001495   4.458888    5.222959    5.3084183   3.688742    2.6508722
   4.53387     6.687101  ]]";0.5956812571460479;0.5956812571460479
36;maxabs;umap;3;6;{'n_clusters': 6, 'linkage': 'single', 'metric': 'euclidean'};"[[ 4.9924774  -0.82639045  9.893937  ]
 [ 7.597051    0.31252095  7.7807603 ]
 [ 9.549939   -2.5483313   8.423575  ]
 [ 7.118555   -4.272255    7.3319616 ]
 [ 6.1327376   1.5385991   5.350808  ]
 [ 4.8377333   0.6445709   5.804386  ]]";0.5636822723046332;0.5636822723046332
37;maxabs;umap;4;7;{'n_clusters': 7, 'linkage': 'single', 'metric': 'manhattan'};"[[11.153206    1.6787248   9.214369    3.7521145 ]
 [ 7.2510223  -0.71246266  5.31694     2.6085496 ]
 [ 9.047323    0.04861597  8.905444   -0.68422467]
 [ 9.563442    0.26009023  9.77464     5.070825  ]
 [ 8.750106   -0.5991607   6.5359707   1.7481836 ]
 [ 6.5050855  -0.94682485  6.4040155   1.5781485 ]
 [ 9.581489   -0.28659895  7.6365676   2.3594625 ]]";0.5616468596477964;0.5616468596477964
38;maxabs;umap;5;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'manhattan'};"[[ 9.60478    -0.14558038 10.302863    1.4908311   8.649287  ]
 [ 7.6647434  -0.34874517  6.88611     1.534397    5.0466723 ]
 [11.162823    3.305967    8.507775    4.246069    6.670613  ]
 [ 9.837369    0.3930109   7.73711     2.9566605   6.89057   ]
 [ 9.005717    3.1583652  10.108392    5.666725    6.232361  ]]";0.5558309398687055;0.5558309398687055
39;maxabs;umap;6;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'euclidean'};"[[10.143088   -0.4095908   9.291027    0.19876368  6.0628343   4.048962  ]
 [10.358738    2.359152    6.9674354   0.9488672   6.709594    7.4348435 ]
 [ 7.9868627  -1.9528142   5.893745    1.1970047   7.2513313   3.766186  ]
 [ 9.0671      1.5301548   7.9280524   3.163961    7.9253345   8.320035  ]
 [10.069179    0.31666937  6.52509     0.41259402  6.8910847   5.0687366 ]]";0.5949502737282027;0.5949502737282027
40;maxabs;umap;7;6;{'n_clusters': 6, 'linkage': 'single', 'metric': 'manhattan'};"[[ 8.326449   -0.25896102  7.2202897   2.8527398   6.855057    5.27985
   5.240507  ]
 [10.274749    1.30961     7.685345    3.2684455   6.3725033   3.3191788
   6.6799192 ]
 [ 8.472363   -1.0731331   9.195108    0.42547977  7.8462358   5.7530093
   4.8376718 ]
 [ 9.142012    0.54862165  9.394058    5.195016    6.7981553   3.11954
   7.654525  ]
 [ 5.5682507  -0.850118    7.0476413   3.7973506   7.7169456   6.2843814
   5.0608892 ]
 [ 6.5673327  -1.384846    8.047223    2.9262989   8.544381    5.7765017
   4.4041214 ]]";0.5364198627106197;0.5364198627106197
41;maxabs;umap;8;6;{'n_clusters': 6, 'linkage': 'average', 'metric': 'cosine'};"[[ 9.576066   -1.055034    9.380153    2.371001    5.964613    3.4865096
   8.791647    3.7239344 ]
 [10.607147    2.5222945   8.174129    3.4556456   6.605006    4.1432896
   5.9386034   5.3096213 ]
 [ 6.505286   -0.15954858  6.7550683   1.924326    7.564447    5.4588566
   8.1552      4.2435884 ]
 [ 9.150713    0.2776873   7.7791734   2.2291703   6.6517434   4.762846
   7.204049    4.855227  ]
 [ 9.477414    2.5736253   9.162263    5.2214985   7.9603662   3.6544015
   6.70445     3.9903455 ]
 [ 7.124793   -0.90797365  8.646498    2.6459744   6.3957324   4.6893005
   7.4269066   4.7229514 ]]";0.5650956668435824;0.5650956668435824
42;maxabs;umap;9;8;{'n_clusters': 8, 'linkage': 'single', 'metric': 'manhattan'};"[[12.038621    1.4285561   9.042617    3.689332    8.307361    5.101322
   8.190693    4.267054    3.4860914 ]
 [ 7.5721717  -0.8769067   6.481614    1.9668732   6.5841637   4.7470965
   8.874367    4.411052    3.396732  ]
 [10.479241    0.26375085  8.827559    2.795412    9.036234    5.428193
   9.121737    3.4975166   3.8432436 ]
 [10.040189    0.49594682  7.4845853   2.6964588   7.2572055   4.288597
   8.2080145   5.3460135   3.656412  ]
 [10.838287    2.8565974   7.5886555   4.3002825   6.7290797   4.2089844
   7.027239    6.0958276   3.15019   ]
 [ 8.043543   -1.4916872   7.9212413   1.4843824   6.7698426   5.023474
   9.126298    4.260723    3.7828467 ]
 [ 9.060209    0.78087354  7.1145406   3.1417847   7.0028243   4.6506844
   8.22237     4.935894    3.524664  ]
 [ 9.165529    2.785962    8.872622    4.82014     5.7028475   4.5478005
   6.2596936   5.022839    4.079425  ]]";0.5720215549685703;0.5720215549685703
43;maxabs;umap;10;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'euclidean'};"[[8.3309965  0.4108616  9.910158   0.23328452 7.236439   3.5012424
  6.9286866  4.59702    1.489297   2.0593503 ]
 [9.348757   2.8109016  8.324131   4.085033   6.0812683  2.852775
  6.698326   5.3110704  1.9080043  1.6313692 ]
 [6.1501856  0.2169895  6.8114896  0.3642594  6.0718436  3.912886
  8.450206   4.7884183  4.2799683  2.0977182 ]
 [8.342479   1.0716001  7.7060275  4.994282   4.6942945  2.5544245
  8.05524    3.628031   0.8458129  1.2891078 ]
 [8.0509815  1.3436607  7.581675   1.6295128  6.8442144  3.2491965
  7.6037765  5.292289   2.5438113  1.8818858 ]]";0.5544840847060302;0.5544840847060302
44;maxabs;umap;11;4;{'n_clusters': 4, 'linkage': 'average', 'metric': 'euclidean'};"[[10.605011    2.2167623   8.113457    3.636821    3.7820277   3.2592554
   7.8795824   6.4857154   6.982073    1.5481039   3.3677614 ]
 [ 7.0352187   0.89679056  6.306827    0.5080168   3.3358102   4.421216
   7.7476635   4.6018953   5.4335365   3.9927077   2.4929962 ]
 [ 9.203032   -0.1927174   8.689869    0.83615667  2.259376    2.410553
   7.429227    3.7701683   6.3691983   2.0733209   4.1945934 ]
 [ 9.167794    0.92376924  6.8821425   1.8870538   3.1097205   3.3945506
   7.7878575   5.3003817   6.285978    2.6467693   3.4011915 ]]";0.5975389243946655;0.5975389243946655
45;maxabs;umap;12;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'manhattan'};"[[ 9.890258    0.22795336  8.745681    2.5926895   6.4141493   7.0478697
   8.11472     4.4850216   3.3973117   1.0980144   3.3543475   4.416807  ]
 [ 9.829885    2.9975967   7.468815    3.3216915   6.38927     3.8644574
   7.5832057   5.4672027   3.7604854   2.2250774   2.4469852   3.872545  ]
 [ 5.862988   -0.48664328  7.353702    1.1669083   6.729672    6.174814
   8.38604     5.345282    2.8449855   1.9818988   2.7462537   4.499945  ]
 [ 7.8778706   3.3994105   8.342289    4.1096735   5.9609604   3.1538723
   8.024995    5.9246926   4.030973    2.1083581   2.3493338   4.798361  ]
 [ 8.732413    0.14778395  7.219747    2.454186    6.7755613   5.331606
   7.8115907   5.526656    2.676637    1.9311658   2.66096     4.2683034 ]]";0.5936432408715913;0.5936432408715913
46;maxabs;umap;13;4;{'n_clusters': 4, 'linkage': 'complete', 'metric': 'euclidean'};"[[10.178753    3.0345879   8.193428    2.5530024   5.9082017   4.0606155
   8.636645    6.015411    3.9948502   2.4095185   1.641254    5.457429
   5.69003   ]
 [ 8.98172     0.57751566  7.2647767   2.0175526   6.19147     3.9787674
   8.304716    5.4337597   3.943469    2.378413    3.0752497   4.0566134
   4.9417305 ]
 [ 8.722166    0.06663617  9.248386    1.2855176   7.0710835   3.1966841
   8.805891    5.6127496   4.683701    1.633915    3.5547152   3.9580665
   3.1884985 ]
 [ 6.2813334  -0.5115786   7.0892787   2.3425827   5.8636546   4.6022863
   7.254583    4.7937765   3.6820977   2.9957206   3.3455043   3.5658743
   4.5992093 ]]";0.5788605935164903;0.5788605935164903
47;maxabs;umap;14;4;{'n_clusters': 4, 'linkage': 'complete', 'metric': 'cosine'};"[[ 8.579206   -0.2895471  10.024852    2.5962572   8.372729    3.8087382
   8.041168    3.7750971   2.5221105   2.4034472   4.1563487   3.8950157
   3.4329202   2.6571932 ]
 [ 9.754306    2.7570813   8.662864    3.7046783   6.4890995   3.3540342
   8.516145    5.7741303   4.055174    3.4363592   3.52168     3.5756028
   4.888655    2.4342704 ]
 [ 6.2170568  -0.94830275  7.2677107   1.8571045   6.858854    4.610888
   7.75584     5.985982    3.9459198   2.9384756   4.1497064   4.143477
   4.160233    3.8385627 ]
 [ 8.507265    0.23130979  8.085837    2.6902812   7.319013    3.7323616
   8.158678    5.4679785   3.7127128   2.7407017   3.3162835   3.7313213
   4.1951284   3.4876792 ]]";0.5657002694454248;0.5657002694454248
