;experiment_id;best_experiment_index;dino_model;normalization;scaler;dim_red;reduction_parameters;clustering;penalty;penalty_range;classification_lvl;lvlm;prompt;eval_method;best_score;homogeneity_global;entropy_global;quality_metric;homogeneity_global_w_noise;entropy_global_w_noise;quality_metric_w_noise
125;21;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_13b;2;davies_bouldin;0.35665624451626554;0.6865377023292538;1.3297979870830903;0.5162717891936225;0.6865377023292538;1.3297979870830903;0.5162717891936225
126;22;60;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-5_7b;1;silhouette;0.6417472958564758;0.8583040421792618;0.5066799497012708;1.6939733824318854;0.8582708251085669;0.5528578946475725;1.552422930005826
127;22;60;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-5_7b;2;silhouette;0.6417472958564758;0.9042179261862917;0.34249889029781067;2.6400531848347626;0.9032767469403868;0.379100956768655;2.382674979152394
128;22;60;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_7b;1;silhouette;0.6417472958564758;0.7937170474516696;0.734382255221701;1.0807940429034653;0.7789182787208844;0.8461982527147411;0.9204903883121986
129;22;60;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_7b;2;silhouette;0.6417472958564758;0.836555360281195;0.60121961937752;1.3914282599744021;0.8148440584287406;0.7418723359984382;1.0983600823610893
130;22;60;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_13b;1;silhouette;0.6417472958564758;0.8025043936731108;0.7639021817885997;1.0505315500769747;0.7524674299249902;0.9873258052904845;0.7621260011305014
131;22;60;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_13b;2;silhouette;0.6417472958564758;0.8055799648506151;0.7512429105143651;1.0723281128482585;0.7613501776549546;0.9611853042524037;0.7920942842055176
132;23;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;range;[60, 300];3;llava1-5_7b;1;davies_noise;0.35202964540400333;0.8391235688906435;0.7433080529574676;1.1289026624281655;0.8391235688906435;0.7433080529574676;1.1289026624281655
133;23;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;range;[60, 300];3;llava1-5_7b;2;davies_noise;0.35202964540400333;0.8904461113304382;0.5141905484841102;1.7317400761555986;0.8904461113304382;0.5141905484841102;1.7317400761555986
134;23;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;range;[60, 300];3;llava1-6_7b;1;davies_noise;0.35202964540400333;0.7491117252270035;1.1193159599811604;0.6692579063928524;0.7491117252270035;1.1193159599811604;0.6692579063928524
135;23;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;range;[60, 300];3;llava1-6_7b;2;davies_noise;0.35202964540400333;0.7923410975128307;1.009336429127373;0.785011111891345;0.7923410975128307;1.009336429127373;0.785011111891345
136;23;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;range;[60, 300];3;llava1-6_13b;1;davies_noise;0.35202964540400333;0.6644295302013423;1.3904209406916175;0.47786179918222865;0.6644295302013423;1.3904209406916175;0.47786179918222865
137;23;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;range;[60, 300];3;llava1-6_13b;2;davies_noise;0.35202964540400333;0.6861429135412555;1.3404565381726095;0.5118721734943174;0.6861429135412555;1.3404565381726095;0.5118721734943174
138;24;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-5_7b;1;silhouette;0.6333102583885193;0.8594551914725622;0.537495308917443;1.5989973832630924;0.8594551914725622;0.537495308917443;1.5989973832630924
139;24;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-5_7b;2;silhouette;0.6333102583885193;0.9020923805763916;0.3693555290049421;2.4423350062517004;0.9020923805763916;0.3693555290049421;2.4423350062517004
140;24;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_7b;1;silhouette;0.6333102583885193;0.7840505329648638;0.7744814842359035;1.0123541189422767;0.7840505329648638;0.7744814842359035;1.0123541189422767
141;24;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_7b;2;silhouette;0.6333102583885193;0.8300434267666799;0.6394768130444624;1.2980019163056835;0.8300434267666799;0.6394768130444624;1.2980019163056835
142;24;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_13b;1;silhouette;0.6333102583885193;0.7676667982629294;0.9127952293055365;0.8410056632759944;0.7676667982629294;0.9127952293055365;0.8410056632759944
143;24;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_13b;2;silhouette;0.6333102583885193;0.7737860244769048;0.8913457974042099;0.8681088289432722;0.7737860244769048;0.8913457974042099;0.8681088289432722
144;25;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-5_7b;1;davies_bouldin;0.45045325227838473;0.855507303592578;0.5669455835587569;1.5089733819763205;0.855507303592578;0.5669455835587569;1.5089733819763205
145;25;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-5_7b;2;davies_bouldin;0.45045325227838473;0.901500197394394;0.3832900997754641;2.351998775662942;0.901500197394394;0.3832900997754641;2.351998775662942
146;25;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_7b;1;davies_bouldin;0.45045325227838473;0.7759573628108962;0.8222916518281286;0.9436510968276084;0.7759573628108962;0.8222916518281286;0.9436510968276084
147;25;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_7b;2;davies_bouldin;0.45045325227838473;0.8178049743387288;0.6961509395626726;1.1747506942988328;0.8178049743387288;0.6961509395626726;1.1747506942988328
148;25;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_13b;1;davies_bouldin;0.45045325227838473;0.7534544018949861;0.977612401854069;0.7707079306257877;0.7534544018949861;0.977612401854069;0.7707079306257877
149;25;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_13b;2;davies_bouldin;0.45045325227838473;0.7629293328069483;0.9587722353786597;0.7957349085841299;0.7629293328069483;0.9587722353786597;0.7957349085841299
150;26;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-5_7b;1;silhouette;0.6310654282569885;0.8582708251085669;0.5298889952011243;1.6197150972491994;0.8582708251085669;0.5298889952011243;1.6197150972491994
151;26;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-5_7b;2;silhouette;0.6310654282569885;0.9038689301223846;0.3653176325680308;2.474193346691845;0.9038689301223846;0.3653176325680308;2.474193346691845
152;26;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_7b;1;silhouette;0.6310654282569885;0.780497433872878;0.7943081886408316;0.9826116140094169;0.780497433872878;0.7943081886408316;0.9826116140094169
153;26;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_7b;2;silhouette;0.6310654282569885;0.8239242005527043;0.6646155635136854;1.2396985657366009;0.8239242005527043;0.6646155635136854;1.2396985657366009
154;26;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_13b;1;silhouette;0.6310654282569885;0.7627319384129491;0.9165540871679891;0.8321725001490861;0.7627319384129491;0.9165540871679891;0.8321725001490861
155;26;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_13b;2;silhouette;0.6310654282569885;0.7700355309909198;0.8909262741312111;0.8643079557103255;0.7700355309909198;0.8909262741312111;0.8643079557103255
156;27;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-5_7b;1;davies_bouldin;0.35407386449141454;0.8391235688906435;0.7288316931702566;1.1513253682963187;0.8391235688906435;0.7288316931702566;1.1513253682963187
157;27;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-5_7b;2;davies_bouldin;0.35407386449141454;0.8904461113304382;0.5020633269203819;1.7735697670303636;0.8904461113304382;0.5020633269203819;1.7735697670303636
158;27;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_7b;1;davies_bouldin;0.35407386449141454;0.761744966442953;1.0809877858581565;0.7046742541720562;0.761744966442953;1.0809877858581565;0.7046742541720562
159;27;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_7b;2;davies_bouldin;0.35407386449141454;0.8012238452427951;0.9819522334119953;0.8159490879812887;0.8012238452427951;0.9819522334119953;0.8159490879812887
160;27;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_13b;1;davies_bouldin;0.35407386449141454;0.6656138965653375;1.3757064436183926;0.48383389917164116;0.6656138965653375;1.3757064436183926;0.48383389917164116
161;27;0;base;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_13b;2;davies_bouldin;0.35407386449141454;0.6865377023292538;1.3279102136993781;0.5170057269240571;0.6865377023292538;1.3279102136993781;0.5170057269240571
162;28;60;base;True;;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-5_7b;1;silhouette;0.6402473449707031;0.8656392446277404;0.4830194028729668;1.7921380535459523;0.8681405448085274;0.5170632060834606;1.6789801626075016
163;28;60;base;True;;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-5_7b;2;silhouette;0.6402473449707031;0.9066637725200781;0.33495090248324066;2.7068476572257807;0.9088037899723648;0.35184223378768925;2.582979300721068
164;28;60;base;True;;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_7b;1;silhouette;0.6402473449707031;0.7970479704797048;0.6964151342424728;1.1444995761717873;0.7812870114488748;0.8053292423816679;0.9701448801156553
165;28;60;base;True;;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_7b;2;silhouette;0.6402473449707031;0.8432819622313871;0.5643770103535057;1.4941793386017752;0.8197789182787208;0.7011361076586153;1.1692134239140461
166;28;60;base;True;;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_13b;1;silhouette;0.6402473449707031;0.8037768612980247;0.7405547269359596;1.085369854100841;0.7536517962889854;0.9493855666002856;0.7938302718857521
167;28;60;base;True;;umap;{'metric': 'euclidean', 'n_components': 5, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_13b;2;silhouette;0.6402473449707031;0.8109398741046234;0.7145517147877511;1.1348916004685572;0.7652980655349388;0.9116057773529334;0.8395045808645295
168;29;0;base;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-5_7b;1;davies_bouldin;0.38204397489195824;0.8533359652585867;0.7819069819692965;1.0913508813522956;0.8533359652585867;0.7819069819692965;1.0913508813522956
169;29;0;base;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-5_7b;2;davies_bouldin;0.38204397489195824;0.8993288590604027;0.5142150046757998;1.748932065285301;0.8993288590604027;0.5142150046757998;1.748932065285301
170;29;0;base;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_7b;1;davies_bouldin;0.38204397489195824;0.7493091196210028;1.139508229012722;0.6575717866455623;0.7493091196210028;1.139508229012722;0.6575717866455623
171;29;0;base;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_7b;2;davies_bouldin;0.38204397489195824;0.7986577181208053;1.076248654758145;0.7420747728836948;0.7986577181208053;1.076248654758145;0.7420747728836948
172;29;0;base;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_13b;1;davies_bouldin;0.38204397489195824;0.644492696407422;1.4966072482814883;0.4306355368196549;0.644492696407422;1.4966072482814883;0.4306355368196549
173;29;0;base;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};hdbscan;;;3;llava1-6_13b;2;davies_bouldin;0.38204397489195824;0.6699565732333201;1.4582506323063797;0.4594245316727078;0.6699565732333201;1.4582506323063797;0.4594245316727078
174;30;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-5_7b;1;davies_bouldin;0.5508877640254449;0.8606395578365574;0.5335060521191342;1.613173723605013;0.8606395578365574;0.5335060521191342;1.613173723605013
175;30;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-5_7b;2;davies_bouldin;0.5508877640254449;0.9038689301223846;0.3676968935007244;2.458183596095592;0.9038689301223846;0.3676968935007244;2.458183596095592
176;30;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_7b;1;davies_bouldin;0.5508877640254449;0.7931306750888275;0.7277445907125825;1.0898460742472136;0.7931306750888275;0.7277445907125825;1.0898460742472136
177;30;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_7b;2;davies_bouldin;0.5508877640254449;0.8365574417686538;0.6160634522286276;1.3579057170761721;0.8365574417686538;0.6160634522286276;1.3579057170761721
178;30;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_13b;1;davies_bouldin;0.5508877640254449;0.7684563758389261;0.8941801652533687;0.8593967371491009;0.7684563758389261;0.8941801652533687;0.8593967371491009
179;30;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};kmeans;;;3;llava1-6_13b;2;davies_bouldin;0.5508877640254449;0.7771417291748914;0.8634353975919419;0.9000567167915092;0.7771417291748914;0.8634353975919419;0.9000567167915092
180;31;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-5_7b;1;davies_bouldin;0.5164927695746697;0.8472167390446111;0.6727002331439744;1.2594249828932396;0.8472167390446111;0.6727002331439744;1.2594249828932396
181;31;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-5_7b;2;davies_bouldin;0.5164927695746697;0.8983418870904066;0.46040149078040005;1.9512098763142711;0.8983418870904066;0.46040149078040005;1.9512098763142711
182;31;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_7b;1;davies_bouldin;0.5164927695746697;0.7714172917489144;0.9134690191798313;0.8444910895286302;0.7714172917489144;0.9134690191798313;0.8444910895286302
183;31;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_7b;2;davies_bouldin;0.5164927695746697;0.8083300434267667;0.8057726125098952;1.0031726416417492;0.8083300434267667;0.8057726125098952;1.0031726416417492
184;31;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_13b;1;davies_bouldin;0.5164927695746697;0.7068693249111725;1.1859035632591142;0.5960591997121147;0.7068693249111725;1.1859035632591142;0.5960591997121147
185;31;0;small;True;standard;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};agglomerative;;;3;llava1-6_13b;2;davies_bouldin;0.5164927695746697;0.7191077773391236;1.144521248286213;0.628303886985074;0.7191077773391236;1.144521248286213;0.628303886985074
